Data Rif;Category;Segment;Products;Customers;Regione;Provincia;Channel;Standard Units
43298;Tamponi;Blue Box;Product 5;Customer 71;Campania;NA;DO;12
43298;Tamponi;Blue Box;Product 5;Customer 75;Lazio;RM;GD;144
43298;Tamponi;Blue Box;Product 5;Customer 76;Marche;AP;DO;72
43298;Tamponi;Blue Box;Product 5;Customer 80;Campania;SA;DO;24
43298;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43298;Tamponi;Blue Box;Product 5;Customer 83;Sicilia;AG;DO;36
43298;Tamponi;Blue Box;Product 5;Customer 96;Sardegna;OR;GD;6
43298;Tamponi;Blue Box;Product 5;Customer 105;Toscana;SI;DRUGSTORE;36
43298;Tamponi;Blue Box;Product 5;Customer 127;Puglia;TA;GD;72
43298;Tamponi;Blue Box;Product 5;Customer 133;Campania;NA;GD;72
43298;Tamponi;Blue Box;Product 6;Customer 21;Sicilia;CL;GD;72
43298;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;144
43298;Tamponi;Blue Box;Product 6;Customer 133;Campania;NA;GD;72
43298;Tamponi;Blue Box;Product 7;Customer 54;Lombardia;CR;GD;3
43298;Tamponi;Blue Box;Product 7;Customer 54;Piemonte;TO;GD;3
43298;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
43298;Tamponi;Blue Box;Product 7;Customer 95;Lombardia;BS;DO;60
43298;Tamponi;Blue Box;Product 7;Customer 150;Veneto;VR;DO;60
43298;Tamponi;Blue Box;Product 7;Customer 160;Toscana;LI;GD;60
43298;Tamponi;Compak;Product 8;Customer 20;Sicilia;EN;DO;48
43298;Tamponi;Compak;Product 8;Customer 30;Campania;BN;GD;1,6
43298;Tamponi;Compak;Product 8;Customer 30;Piemonte;NO;GD;27,2
43298;Tamponi;Compak;Product 8;Customer 30;Piemonte;TO;GD;8
43298;Tamponi;Compak;Product 8;Customer 41;Lazio;RM;INGROSSO;4,8
43298;Tamponi;Compak;Product 8;Customer 60;Veneto;PD;GD;192
43298;Tamponi;Compak;Product 8;Customer 75;Lazio;RM;GD;112
43298;Tamponi;Compak;Product 8;Customer 76;Marche;AP;DO;32
43298;Tamponi;Compak;Product 8;Customer 80;Campania;SA;DO;32
43298;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
43298;Tamponi;Compak;Product 8;Customer 95;Lombardia;BS;DO;112
43298;Tamponi;Compak;Product 8;Customer 150;Veneto;VR;DO;48
43298;Tamponi;Compak;Product 9;Customer 54;Lombardia;CR;GD;2,40096
43298;Tamponi;Compak;Product 9;Customer 54;Piemonte;TO;GD;2,40096
43298;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;36,0144
43298;Tamponi;Compak;Product 10;Customer 21;Sicilia;CL;GD;15,2
43298;Tamponi;Compak;Product 10;Customer 30;Campania;BN;GD;16,8
43298;Tamponi;Compak;Product 10;Customer 30;Piemonte;NO;GD;224,8
43298;Tamponi;Compak;Product 10;Customer 30;Piemonte;TO;GD;8
43298;Tamponi;Compak;Product 10;Customer 41;Lazio;RM;INGROSSO;2,4
43298;Tamponi;Compak;Product 10;Customer 60;Veneto;PD;GD;192
43298;Tamponi;Compak;Product 10;Customer 64;Valle d'Aosta;AO;GD;4
43298;Tamponi;Compak;Product 10;Customer 76;Marche;AP;DO;30,4
43298;Tamponi;Compak;Product 10;Customer 105;Toscana;SI;DRUGSTORE;30,4
43298;Tamponi;Compak;Product 10;Customer 150;Veneto;VR;DO;45,6
43298;Tamponi;Compak;Product 11;Customer 54;Lombardia;CR;GD;2,40096
43298;Tamponi;Compak;Product 11;Customer 54;Piemonte;TO;GD;2,40096
43298;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
43298;Tamponi;Compak;Product 11;Customer 160;Toscana;LI;GD;86,43456
43298;Tamponi;Digital;Product 13;Customer 36;Valle d'Aosta;AO;DO;3,1983
43298;Tamponi;Digital;Product 15;Customer 36;Valle d'Aosta;AO;DO;3,1983
43298;Tamponi;Pearl;Product 18;Customer 30;Piemonte;TO;GD;60
43298;Tamponi;Pearl;Product 19;Customer 30;Campania;BN;GD;0,90009
43298;Tamponi;Pearl;Product 19;Customer 30;Piemonte;NO;GD;3,60036
43299;Tamponi;Blue Box;Product 2;Customer 52;Toscana;LU;GD;97,20972
43299;Tamponi;Blue Box;Product 3;Customer 15;Marche;AP;INGROSSO;10
43299;Tamponi;Blue Box;Product 3;Customer 28;Calabria;CS;DO;14
43299;Tamponi;Blue Box;Product 3;Customer 30;Lombardia;MI;GD;14
43299;Tamponi;Blue Box;Product 3;Customer 88;Puglia;BT;DO;42
43299;Tamponi;Blue Box;Product 3;Customer 106;Sicilia;CT;DISCOUNT;24
43299;Tamponi;Blue Box;Product 3;Customer 121;Abruzzo;TE;DO;4
43299;Tamponi;Blue Box;Product 3;Customer 147;Marche;AN;GD;14
43299;Tamponi;Blue Box;Product 4;Customer 4;Lombardia;MI;DO;96
43299;Tamponi;Blue Box;Product 4;Customer 24;Lombardia;VA;DO;96
43299;Tamponi;Blue Box;Product 4;Customer 36;Valle d'Aosta;AO;DO;6
43299;Tamponi;Blue Box;Product 4;Customer 54;Liguria;GE;GD;96
43299;Tamponi;Blue Box;Product 4;Customer 54;Lombardia;CO;GD;3
43299;Tamponi;Blue Box;Product 4;Customer 54;Lombardia;MI;GD;15
43299;Tamponi;Blue Box;Product 4;Customer 54;Piemonte;AL;GD;3
43299;Tamponi;Blue Box;Product 4;Customer 54;Piemonte;BI;GD;3
43299;Tamponi;Blue Box;Product 4;Customer 54;Piemonte;TO;GD;6
43299;Tamponi;Blue Box;Product 4;Customer 91;Umbria;PG;DO;24
43299;Tamponi;Blue Box;Product 5;Customer 28;Calabria;CS;DO;12
43299;Tamponi;Blue Box;Product 5;Customer 30;Lazio;RM;GD;24
43299;Tamponi;Blue Box;Product 5;Customer 30;Lombardia;MI;GD;12
43299;Tamponi;Blue Box;Product 5;Customer 45;Lazio;RM;DO;72
43299;Tamponi;Blue Box;Product 5;Customer 65;Veneto;TV;DO;24
43299;Tamponi;Blue Box;Product 5;Customer 106;Sicilia;CT;DISCOUNT;24
43299;Tamponi;Blue Box;Product 5;Customer 121;Abruzzo;TE;DO;3
43299;Tamponi;Blue Box;Product 5;Customer 147;Marche;AN;GD;12
43299;Tamponi;Blue Box;Product 7;Customer 4;Lombardia;MI;DO;60
43299;Tamponi;Blue Box;Product 7;Customer 36;Valle d'Aosta;AO;DO;6
43299;Tamponi;Blue Box;Product 7;Customer 54;Liguria;GE;GD;60
43299;Tamponi;Blue Box;Product 7;Customer 54;Lombardia;CO;GD;3
43299;Tamponi;Blue Box;Product 7;Customer 54;Lombardia;MI;GD;15
43299;Tamponi;Blue Box;Product 7;Customer 54;Piemonte;AL;GD;3
43299;Tamponi;Blue Box;Product 7;Customer 54;Piemonte;BI;GD;3
43299;Tamponi;Blue Box;Product 7;Customer 54;Piemonte;TO;GD;6
43299;Tamponi;Blue Box;Product 7;Customer 91;Umbria;PG;DO;20
43299;Tamponi;Compak;Product 8;Customer 28;Calabria;CS;DO;16
43299;Tamponi;Compak;Product 8;Customer 30;Lazio;RM;GD;32
43299;Tamponi;Compak;Product 8;Customer 30;Lombardia;MI;GD;16
43299;Tamponi;Compak;Product 8;Customer 32;Lazio;RM;GD;112
43299;Tamponi;Compak;Product 8;Customer 85;Piemonte;TO;GD;2,4
43299;Tamponi;Compak;Product 8;Customer 88;Puglia;BT;DO;32
43299;Tamponi;Compak;Product 8;Customer 106;Sicilia;CT;DISCOUNT;19,2
43299;Tamponi;Compak;Product 8;Customer 147;Marche;AN;GD;16
43299;Tamponi;Compak;Product 9;Customer 36;Valle d'Aosta;AO;DO;4,80192
43299;Tamponi;Compak;Product 9;Customer 54;Lombardia;CO;GD;2,40096
43299;Tamponi;Compak;Product 9;Customer 54;Lombardia;MI;GD;12,0048
43299;Tamponi;Compak;Product 9;Customer 54;Piemonte;AL;GD;2,40096
43299;Tamponi;Compak;Product 9;Customer 54;Piemonte;BI;GD;2,40096
43299;Tamponi;Compak;Product 9;Customer 54;Piemonte;TO;GD;4,80192
43299;Tamponi;Compak;Product 9;Customer 91;Umbria;PG;DO;18,0072
43299;Tamponi;Compak;Product 10;Customer 4;Lombardia;MI;DO;91,2
43299;Tamponi;Compak;Product 10;Customer 28;Calabria;CS;DO;15,2
43299;Tamponi;Compak;Product 10;Customer 30;Lazio;RM;GD;30,4
43299;Tamponi;Compak;Product 10;Customer 52;Estero;**;GD;91,2
43299;Tamponi;Compak;Product 10;Customer 52;Toscana;LU;GD;91,2
43299;Tamponi;Compak;Product 10;Customer 65;Veneto;TV;DO;30,4
43299;Tamponi;Compak;Product 10;Customer 85;Piemonte;TO;GD;1,6
43299;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;45,6
43299;Tamponi;Compak;Product 10;Customer 106;Sicilia;CT;DISCOUNT;19,2
43299;Tamponi;Compak;Product 10;Customer 147;Marche;AN;GD;15,2
43299;Tamponi;Compak;Product 10;Customer 159;Toscana;FI;GD;91,2
43299;Tamponi;Compak;Product 11;Customer 36;Valle d'Aosta;AO;DO;4,80192
43299;Tamponi;Compak;Product 11;Customer 54;Lombardia;CO;GD;2,40096
43299;Tamponi;Compak;Product 11;Customer 54;Lombardia;MI;GD;12,0048
43299;Tamponi;Compak;Product 11;Customer 54;Piemonte;AL;GD;2,40096
43299;Tamponi;Compak;Product 11;Customer 54;Piemonte;BI;GD;2,40096
43299;Tamponi;Compak;Product 11;Customer 54;Piemonte;TO;GD;4,80192
43299;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;144
43299;Tamponi;Compak;Product 11;Customer 91;Umbria;PG;DO;28,81152
43299;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;12,7932
43299;Tamponi;Digital;Product 15;Customer 32;Lazio;RM;GD;21,322
43299;Tamponi;Digital;Product 15;Customer 69;Sicilia;RG;GD;21,322
43299;Tamponi;Pearl;Product 18;Customer 113;Lombardia;BG;GD;20
43300;Tamponi;Blue Box;Product 1;Customer 125;Campania;NA;INGROSSO;21,60216
43300;Tamponi;Blue Box;Product 2;Customer 35;Abruzzo;PE;DRUGSTORE;291,62916
43300;Tamponi;Blue Box;Product 2;Customer 122;Campania;CE;DO;54,0054
43300;Tamponi;Blue Box;Product 3;Customer 34;Liguria;SP;DO;12
43300;Tamponi;Blue Box;Product 3;Customer 35;Abruzzo;PE;DRUGSTORE;392
43300;Tamponi;Blue Box;Product 3;Customer 41;Campania;NA;INGROSSO;42
43300;Tamponi;Blue Box;Product 3;Customer 125;Campania;NA;INGROSSO;14
43300;Tamponi;Blue Box;Product 3;Customer 147;Sicilia;CT;GD;14
43300;Tamponi;Blue Box;Product 3;Customer 148;Lombardia;MI;GD;98
43300;Tamponi;Blue Box;Product 3;Customer 159;Toscana;FI;GD;98
43300;Tamponi;Blue Box;Product 3;Customer 163;Veneto;TV;DO;98
43300;Tamponi;Blue Box;Product 4;Customer 53;Emilia Romagna;MO;GD;96
43300;Tamponi;Blue Box;Product 5;Customer 35;Abruzzo;PE;DRUGSTORE;288
43300;Tamponi;Blue Box;Product 5;Customer 45;Toscana;PI;DO;72
43300;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43300;Tamponi;Blue Box;Product 5;Customer 125;Campania;NA;INGROSSO;12
43300;Tamponi;Blue Box;Product 5;Customer 147;Lombardia;BS;GD;12
43300;Tamponi;Blue Box;Product 5;Customer 147;Sicilia;CT;GD;24
43300;Tamponi;Blue Box;Product 5;Customer 148;Lombardia;MI;GD;72
43300;Tamponi;Blue Box;Product 5;Customer 163;Veneto;TV;DO;72
43300;Tamponi;Blue Box;Product 6;Customer 35;Abruzzo;PE;DRUGSTORE;432
43300;Tamponi;Blue Box;Product 7;Customer 53;Emilia Romagna;MO;GD;300
43300;Tamponi;Compak;Product 8;Customer 34;Liguria;SP;DO;14,4
43300;Tamponi;Compak;Product 8;Customer 45;Toscana;PI;DO;112
43300;Tamponi;Compak;Product 8;Customer 122;Campania;CE;DO;32
43300;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;16
43300;Tamponi;Compak;Product 8;Customer 148;Lombardia;MI;GD;112
43300;Tamponi;Compak;Product 8;Customer 163;Veneto;TV;DO;64
43300;Tamponi;Compak;Product 9;Customer 53;Emilia Romagna;MO;GD;126,0504
43300;Tamponi;Compak;Product 10;Customer 34;Liguria;SP;DO;14,4
43300;Tamponi;Compak;Product 10;Customer 35;Abruzzo;PE;DRUGSTORE;182,4
43300;Tamponi;Compak;Product 10;Customer 45;Toscana;PI;DO;91,2
43300;Tamponi;Compak;Product 10;Customer 122;Campania;CE;DO;45,6
43300;Tamponi;Compak;Product 10;Customer 147;Lombardia;BS;GD;15,2
43300;Tamponi;Compak;Product 10;Customer 147;Sicilia;CT;GD;15,2
43300;Tamponi;Compak;Product 10;Customer 148;Lombardia;MI;GD;91,2
43300;Tamponi;Compak;Product 10;Customer 163;Veneto;TV;DO;60,8
43300;Tamponi;Compak;Product 11;Customer 53;Emilia Romagna;MO;GD;172,86912
43300;Tamponi;Digital;Product 13;Customer 35;Abruzzo;PE;DRUGSTORE;230,2776
43300;Tamponi;Digital;Product 13;Customer 148;Lombardia;MI;GD;38,3796
43300;Tamponi;Digital;Product 15;Customer 35;Abruzzo;PE;DRUGSTORE;213,22
43300;Tamponi;Digital;Product 15;Customer 148;Lombardia;MI;GD;31,983
43301;Tamponi;Blue Box;Product 2;Customer 73;Lombardia;CR;DO;54,0054
43301;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;10,80108
43301;Tamponi;Blue Box;Product 3;Customer 8;Sicilia;PA;DO;98
43301;Tamponi;Blue Box;Product 3;Customer 38;Piemonte;TO;GD;98
43301;Tamponi;Blue Box;Product 3;Customer 46;Calabria;CS;DO;14
43301;Tamponi;Blue Box;Product 3;Customer 46;Umbria;PG;DO;14
43301;Tamponi;Blue Box;Product 3;Customer 88;Puglia;BT;DO;98
43301;Tamponi;Blue Box;Product 3;Customer 106;Piemonte;TO;DISCOUNT;24
43301;Tamponi;Blue Box;Product 3;Customer 106;Toscana;PI;DISCOUNT;24
43301;Tamponi;Blue Box;Product 3;Customer 113;Sardegna;CA;GD;56
43301;Tamponi;Blue Box;Product 3;Customer 117;Piemonte;CN;DO;98
43301;Tamponi;Blue Box;Product 3;Customer 127;Puglia;TA;GD;42
43301;Tamponi;Blue Box;Product 3;Customer 147;Veneto;PD;GD;14
43301;Tamponi;Blue Box;Product 4;Customer 73;Lombardia;CR;DO;96
43301;Tamponi;Blue Box;Product 5;Customer 8;Sicilia;PA;DO;108
43301;Tamponi;Blue Box;Product 5;Customer 38;Piemonte;TO;GD;72
43301;Tamponi;Blue Box;Product 5;Customer 46;Calabria;CS;DO;12
43301;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;12
43301;Tamponi;Blue Box;Product 5;Customer 52;Emilia Romagna;MO;GD;2
43301;Tamponi;Blue Box;Product 5;Customer 75;Lazio;RM;GD;144
43301;Tamponi;Blue Box;Product 5;Customer 86;Sicilia;ME;DO;12
43301;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;48
43301;Tamponi;Blue Box;Product 5;Customer 106;Piemonte;TO;DISCOUNT;24
43301;Tamponi;Blue Box;Product 5;Customer 106;Toscana;PI;DISCOUNT;24
43301;Tamponi;Blue Box;Product 5;Customer 113;Sardegna;CA;GD;84
43301;Tamponi;Blue Box;Product 5;Customer 117;Piemonte;CN;DO;72
43301;Tamponi;Blue Box;Product 5;Customer 127;Puglia;TA;GD;72
43301;Tamponi;Blue Box;Product 5;Customer 147;Veneto;PD;GD;12
43301;Tamponi;Blue Box;Product 7;Customer 4;Lombardia;MI;DO;60
43301;Tamponi;Blue Box;Product 7;Customer 24;Lombardia;VA;DO;60
43301;Tamponi;Blue Box;Product 7;Customer 58;Veneto;VR;DO;60
43301;Tamponi;Blue Box;Product 7;Customer 67;Piemonte;NO;GD;135,99966
43301;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
43301;Tamponi;Blue Box;Product 7;Customer 117;Piemonte;CN;DO;20
43301;Tamponi;Compak;Product 8;Customer 32;Veneto;VE;GD;16
43301;Tamponi;Compak;Product 8;Customer 38;Piemonte;TO;GD;32
43301;Tamponi;Compak;Product 8;Customer 46;Calabria;CS;DO;16
43301;Tamponi;Compak;Product 8;Customer 52;Emilia Romagna;MO;GD;1,6
43301;Tamponi;Compak;Product 8;Customer 88;Puglia;BT;DO;112
43301;Tamponi;Compak;Product 8;Customer 106;Piemonte;TO;DISCOUNT;19,2
43301;Tamponi;Compak;Product 8;Customer 106;Toscana;PI;DISCOUNT;19,2
43301;Tamponi;Compak;Product 8;Customer 113;Sardegna;CA;GD;48
43301;Tamponi;Compak;Product 8;Customer 134;Emilia Romagna;PR;GD;16
43301;Tamponi;Compak;Product 8;Customer 147;Lazio;RM;GD;16
43301;Tamponi;Compak;Product 8;Customer 147;Veneto;PD;GD;16
43301;Tamponi;Compak;Product 9;Customer 24;Lombardia;VA;DO;126,0504
43301;Tamponi;Compak;Product 9;Customer 67;Piemonte;NO;GD;179,2
43301;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;36,0144
43301;Tamponi;Compak;Product 10;Customer 30;Lazio;RM;GD;91,2
43301;Tamponi;Compak;Product 10;Customer 32;Veneto;VE;GD;30,4
43301;Tamponi;Compak;Product 10;Customer 38;Piemonte;TO;GD;60,8
43301;Tamponi;Compak;Product 10;Customer 75;Lazio;RM;GD;91,2
43301;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;91,2
43301;Tamponi;Compak;Product 10;Customer 106;Piemonte;TO;DISCOUNT;19,2
43301;Tamponi;Compak;Product 10;Customer 106;Toscana;PI;DISCOUNT;19,2
43301;Tamponi;Compak;Product 10;Customer 113;Sardegna;CA;GD;60,8
43301;Tamponi;Compak;Product 10;Customer 134;Emilia Romagna;PR;GD;30,4
43301;Tamponi;Compak;Product 11;Customer 67;Piemonte;NO;GD;216
43301;Tamponi;Compak;Product 11;Customer 67;Toscana;FI;GD;72
43301;Tamponi;Compak;Product 11;Customer 73;Lombardia;CR;DO;172,86912
43301;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
43301;Tamponi;Digital;Product 15;Customer 24;Lombardia;VA;DO;63,966
43301;Tamponi;Digital;Product 15;Customer 67;Lombardia;MI;GD;10,661
43301;Tamponi;Digital;Product 15;Customer 147;Lazio;RM;GD;10,661
43304;Tamponi;Blue Box;Product 2;Customer 24;Lombardia;VA;DO;21,60216
43304;Tamponi;Blue Box;Product 2;Customer 56;Sardegna;SU;GD;54,0054
43304;Tamponi;Blue Box;Product 2;Customer 82;Veneto;PD;DRUGSTORE;97,20972
43304;Tamponi;Blue Box;Product 2;Customer 153;Sardegna;CA;DO;54,0054
43304;Tamponi;Blue Box;Product 3;Customer 18;Veneto;TV;GD;28
43304;Tamponi;Blue Box;Product 3;Customer 34;Emilia Romagna;BO;DO;7
43304;Tamponi;Blue Box;Product 3;Customer 56;Sardegna;SU;GD;98
43304;Tamponi;Blue Box;Product 3;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;24
43304;Tamponi;Blue Box;Product 3;Customer 128;Piemonte;AL;DISCOUNT;216
43304;Tamponi;Blue Box;Product 3;Customer 147;Marche;AN;GD;14
43304;Tamponi;Blue Box;Product 3;Customer 153;Sardegna;CA;DO;30
43304;Tamponi;Blue Box;Product 4;Customer 116;Veneto;VR;DO;60
43304;Tamponi;Blue Box;Product 5;Customer 12;Campania;SA;GD;48
43304;Tamponi;Blue Box;Product 5;Customer 18;Veneto;TV;GD;24
43304;Tamponi;Blue Box;Product 5;Customer 30;Campania;BN;GD;12
43304;Tamponi;Blue Box;Product 5;Customer 34;Emilia Romagna;BO;DO;6
43304;Tamponi;Blue Box;Product 5;Customer 47;Emilia Romagna;FC;DO;72
43304;Tamponi;Blue Box;Product 5;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;24
43304;Tamponi;Blue Box;Product 5;Customer 121;Abruzzo;TE;DO;2
43304;Tamponi;Blue Box;Product 5;Customer 128;Piemonte;AL;DISCOUNT;216
43304;Tamponi;Blue Box;Product 5;Customer 147;Marche;AN;GD;12
43304;Tamponi;Blue Box;Product 5;Customer 153;Sardegna;CA;DO;30
43304;Tamponi;Blue Box;Product 6;Customer 56;Sardegna;SU;GD;12
43304;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;216
43304;Tamponi;Blue Box;Product 7;Customer 4;Lombardia;MI;DO;60
43304;Tamponi;Compak;Product 8;Customer 18;Veneto;TV;GD;48
43304;Tamponi;Compak;Product 8;Customer 47;Emilia Romagna;FC;DO;112
43304;Tamponi;Compak;Product 8;Customer 56;Sardegna;SU;GD;32
43304;Tamponi;Compak;Product 8;Customer 61;Veneto;PD;DO;8
43304;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
43304;Tamponi;Compak;Product 8;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;19,2
43304;Tamponi;Compak;Product 8;Customer 116;Veneto;VR;DO;112
43304;Tamponi;Compak;Product 8;Customer 128;Piemonte;AL;DISCOUNT;172,8
43304;Tamponi;Compak;Product 8;Customer 147;Marche;AN;GD;16
43304;Tamponi;Compak;Product 8;Customer 153;Sardegna;CA;DO;128
43304;Tamponi;Compak;Product 10;Customer 18;Veneto;TV;GD;30,4
43304;Tamponi;Compak;Product 10;Customer 47;Emilia Romagna;FC;DO;91,2
43304;Tamponi;Compak;Product 10;Customer 56;Sardegna;SU;GD;45,6
43304;Tamponi;Compak;Product 10;Customer 61;Veneto;PD;DO;8
43304;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;91,2
43304;Tamponi;Compak;Product 10;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;19,2
43304;Tamponi;Compak;Product 10;Customer 116;Veneto;VR;DO;91,2
43304;Tamponi;Compak;Product 10;Customer 128;Piemonte;AL;DISCOUNT;172,8
43304;Tamponi;Compak;Product 10;Customer 147;Marche;AN;GD;15,2
43304;Tamponi;Compak;Product 10;Customer 153;Sardegna;CA;DO;107,2
43304;Tamponi;Digital;Product 13;Customer 26;Veneto;VI;DO;25,5864
43304;Tamponi;Digital;Product 13;Customer 69;Sicilia;RG;GD;25,5864
43304;Tamponi;Digital;Product 13;Customer 82;Veneto;PD;DRUGSTORE;25,5864
43304;Tamponi;Digital;Product 13;Customer 147;Marche;AN;GD;12,7932
43304;Tamponi;Digital;Product 15;Customer 26;Veneto;VI;DO;21,322
43304;Tamponi;Digital;Product 15;Customer 69;Sicilia;RG;GD;21,322
43304;Tamponi;Digital;Product 15;Customer 147;Marche;AN;GD;10,661
43304;Tamponi;Pearl;Product 19;Customer 30;Piemonte;NO;GD;0,90009
43305;Tamponi;Blue Box;Product 1;Customer 57;Lazio;RM;INGROSSO;4,50045
43305;Tamponi;Blue Box;Product 1;Customer 114;Sardegna;CA;INGROSSO;2,70027
43305;Tamponi;Blue Box;Product 2;Customer 82;Veneto;PD;DRUGSTORE;97,20972
43305;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;21,60216
43305;Tamponi;Blue Box;Product 2;Customer 90;Lazio;RM;DRUGSTORE;97,20972
43305;Tamponi;Blue Box;Product 2;Customer 93;Lombardia;MI;DO;32,40324
43305;Tamponi;Blue Box;Product 2;Customer 162;Puglia;BA;DRUGSTORE;97,20972
43305;Tamponi;Blue Box;Product 3;Customer 43;Trentino Alto Adige;TN;DO;42
43305;Tamponi;Blue Box;Product 3;Customer 57;Lazio;RM;INGROSSO;5
43305;Tamponi;Blue Box;Product 3;Customer 64;Liguria;SV;GD;3
43305;Tamponi;Blue Box;Product 3;Customer 64;Piemonte;TO;GD;4
43305;Tamponi;Blue Box;Product 3;Customer 82;Veneto;PD;DRUGSTORE;196
43305;Tamponi;Blue Box;Product 3;Customer 114;Sardegna;CA;INGROSSO;10
43305;Tamponi;Blue Box;Product 3;Customer 118;Lombardia;MI;DISCOUNT;96
43305;Tamponi;Blue Box;Product 3;Customer 144;Lombardia;PV;GD;40
43305;Tamponi;Blue Box;Product 3;Customer 162;Puglia;BA;DRUGSTORE;196
43305;Tamponi;Blue Box;Product 3;Customer 164;Sardegna;SU;DO;98
43305;Tamponi;Blue Box;Product 5;Customer 43;Trentino Alto Adige;TN;DO;72
43305;Tamponi;Blue Box;Product 5;Customer 46;Lazio;RM;DO;72
43305;Tamponi;Blue Box;Product 5;Customer 57;Lazio;RM;INGROSSO;8
43305;Tamponi;Blue Box;Product 5;Customer 64;Liguria;SV;GD;3
43305;Tamponi;Blue Box;Product 5;Customer 64;Piemonte;TO;GD;3
43305;Tamponi;Blue Box;Product 5;Customer 76;Marche;AP;DO;72
43305;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43305;Tamponi;Blue Box;Product 5;Customer 118;Lombardia;MI;DISCOUNT;96
43305;Tamponi;Blue Box;Product 5;Customer 144;Lombardia;PV;GD;48
43305;Tamponi;Blue Box;Product 5;Customer 162;Puglia;BA;DRUGSTORE;216
43305;Tamponi;Blue Box;Product 5;Customer 164;Sardegna;SU;DO;70
43305;Tamponi;Blue Box;Product 6;Customer 57;Lazio;RM;INGROSSO;6
43305;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;72
43305;Tamponi;Blue Box;Product 6;Customer 90;Lazio;RM;DRUGSTORE;216
43305;Tamponi;Blue Box;Product 6;Customer 114;Sardegna;CA;INGROSSO;2
43305;Tamponi;Blue Box;Product 6;Customer 162;Puglia;BA;DRUGSTORE;144
43305;Tamponi;Blue Box;Product 6;Customer 164;Sardegna;SU;DO;72
43305;Tamponi;Blue Box;Product 7;Customer 67;Lombardia;MI;GD;67,99983
43305;Tamponi;Blue Box;Product 7;Customer 73;Lombardia;CR;DO;180
43305;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
43305;Tamponi;Blue Box;Product 7;Customer 91;Veneto;VI;DO;120
43305;Tamponi;Compak;Product 8;Customer 1;Piemonte;AT;GD;112
43305;Tamponi;Compak;Product 8;Customer 10;Sicilia;CT;INGROSSO;16
43305;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;16
43305;Tamponi;Compak;Product 8;Customer 57;Lazio;RM;INGROSSO;6,4
43305;Tamponi;Compak;Product 8;Customer 64;Liguria;SV;GD;3,2
43305;Tamponi;Compak;Product 8;Customer 64;Piemonte;TO;GD;3,2
43305;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
43305;Tamponi;Compak;Product 8;Customer 114;Sardegna;CA;INGROSSO;1,6
43305;Tamponi;Compak;Product 8;Customer 118;Lombardia;MI;DISCOUNT;76,8
43305;Tamponi;Compak;Product 8;Customer 144;Lombardia;PV;GD;38,4
43305;Tamponi;Compak;Product 8;Customer 162;Puglia;BA;DRUGSTORE;112
43305;Tamponi;Compak;Product 8;Customer 164;Sardegna;SU;DO;112
43305;Tamponi;Compak;Product 9;Customer 67;Lombardia;MI;GD;89,6
43305;Tamponi;Compak;Product 9;Customer 73;Lombardia;CR;DO;126,0504
43305;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;36,0144
43305;Tamponi;Compak;Product 10;Customer 1;Piemonte;AT;GD;182,4
43305;Tamponi;Compak;Product 10;Customer 10;Sicilia;CT;INGROSSO;15,2
43305;Tamponi;Compak;Product 10;Customer 22;Sardegna;CA;DO;4,8
